experiment,scenario_label,scenario,site_type,demand_regime,capacity_pct,n_slots_home,n_slots_work,n_slots_public,seed,policy,family,reliability_pct,failure_count,mandatory_events,urgent_trip_reliability_pct,urgent_trip_failure_count,urgent_trip_events,delivered_kwh_per_vehicle,total_delivered_kwh,peak_demand_kw,mean_demand_kw,coincidence_factor,peak_to_average_ratio,load_factor,line_loss_proxy_kw2h,capacity_kw_proxy,overload_hours_proxy,p95_wait_minutes,mean_wait_minutes,max_queue_length,mean_queue_length,queue_abandonments_location_total,queue_abandonments_timeout_total,action_counts,idle_action_count,normal_request_action_count,flexible_request_action_count,other_action_count,idle_action_share,normal_request_action_share,flexible_request_action_share,cheap_window_request_share,charge_above_target_request_share,claim_boundary,request_count,admitted_count,requested_not_delivered_count,critical_request_count,critical_request_served_count,critical_request_missed_count,optional_request_count,optional_request_served_count,optional_request_missed_count,critical_requested_not_delivered_count,flexible_requested_not_delivered_count,scarce_hour_count,scarce_request_count,scarce_unserved_count,oversubscription_vehicle_steps,queue_rejection_count,cheap_window_request_count,charge_above_target_request_count,low_laxity_missed_charge_count,horizon_hours,driver_behavior,fleet_policy,grid_policy,multi_actor_description,energy_cost_usd,ramp_p95_kw,demand_charge_exposure_usd_month_25,delivered_ratio_vs_ll,peak_ratio_vs_ll,critical_rnd_delta_vs_ll,oversub_delta_vs_ll,reliability_delta_vs_ll_pp,p95_wait_delta_vs_ll_min,energy_matched_1pct,energy_matched_2pct,service_gate_pass,classification,anchor_policy,driver_service_pass,fleet_queue_pass,fleet_cost_pass,fleet_operation_pass,grid_peak_pass,grid_shape_pass,grid_pass,all_pass,final_acceptability_class,actor_failure_pattern,first_failed_layer,requested_not_delivered_delta_vs_anchor,mean_queue_delta_vs_anchor,max_queue_delta_vs_anchor,energy_cost_ratio_vs_anchor,energy_cost_delta_usd_vs_anchor,demand_charge_ratio_vs_anchor,demand_charge_delta_usd_month_25_vs_anchor,peak_to_average_ratio_vs_anchor,ramp_p95_ratio_vs_anchor,load_factor_delta_vs_anchor,squared_load_proxy_ratio_vs_anchor,mean_compliance_probability,noncompliance_share,fleet_recommended_request_count,grid_adjusted_request_count,actual_request_count_driver_layer,grid_deferred_request_count,queue_high_timesteps,queue_avoidance_count,cheap_window_actual_request_share,severity_level,severity_label,service_family_decision,actual_to_fleet_request_ratio
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4548,D_Severity3Severe__F_ServiceGridWeighted__G_NoGrid,multi_actor,90.84588644264194,79,863,90.84588644264194,79,863,41.072385736379125,3285.79085891033,113.0,65.45833333333333,1.7262889879057925,1.7262889879057925,0.5792772861356932,874979.0,72.0,88,120.0,28.5,11,0.2261904761904762,13,0,"[12501, 0, 286, 653]",12501,286,0,653,0.9301339285714286,0.021279761904761905,0.0,0.3301384451544196,0.5303514376996805,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",939,926,430,5312,464,4848,95,63,32,427,0,32,237,103,38,13,310,498,4444,168,Severity3Severe,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.55.,924252.6678363442,68.89999999999992,2825.0,0.9433984115975987,1.0,427,38,-1.042873696407895,120.0,False,False,False,harmful by under-delivery,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,430.0,0.2261904761904762,3.0,0.9230069500375533,-77096.96208652935,1.0,0.0,0.6232608893334547,1.20877192982456,0.218236409608091,1.944415061467213,0.5499999999999999,0.44955357142857144,453.0,453.0,939.0,0.0,32.0,0.0,0.3301384451544196,3,severe_deviation,strong service-grid baseline,2.0728476821192054
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4548,D_Severity3Severe__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,92.12050984936269,68,863,92.12050984936269,68,863,42.27684364845261,3382.1474918762087,113.0,65.31547619047619,1.7300647042741275,1.7300647042741275,0.5780130636325327,856895.0,72.0,81,120.0,24.75,9,0.19642857142857142,9,0,"[12531, 0, 288, 621]",12531,288,0,621,0.9323660714285714,0.02142857142857143,0.0,0.3179317931793179,0.49944994499449946,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",909,898,391,5312,471,4841,93,63,30,387,0,32,217,99,33,9,289,454,4474,168,Severity3Severe,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 3 (severe_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.55.,992688.5452248339,71.0,2825.0,0.9710638043113179,1.0,387,33,0.23174971031285452,120.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,391.0,0.19642857142857142,1.0,0.9913505888061228,-8661.08469803969,1.0,0.0,0.6246240772805979,1.2456140350877194,0.2169721871049305,1.9042280375825562,0.5499999999999999,0.44561011904761905,463.0,445.0,909.0,18.0,32.0,0.0,0.3179317931793179,3,severe_deviation,strong service-grid baseline,1.9632829373650107
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,LeastLaxity,anchor,91.59192825112108,75,892,91.59192825112108,75,892,41.49282163118302,3319.4257304946414,113.0,39.95238095238095,2.828367103694875,2.828367103694875,0.35356089338390223,439802.0,72.0,26,0.0,0.0,8,0.0,0,0,"[12948, 0, 492, 0]",12948,492,0,0,0.9633928571428572,0.03660714285714286,0.0,0.2865853658536585,0.0,"Behavior Applied Energy package v1; behavior proxies are imposed perturbations, not measured traits.",492,492,0,5296,446,4850,105,46,59,0,0,0,0,0,0,0,141,0,4850,168,FullyCompliant,FleetServiceFirst,NoGridIncentive,LeastLaxity anchor used for paired thresholds.,961183.5529676685,54.89999999999992,2825.0,1.0,1.0,0,0,0.0,0.0,True,True,True,anchor,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,comparator,ServiceFirst/Balanced merged family,
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity0Full__F_ServiceFirst__G_NoGrid,multi_actor,91.59192825112108,75,892,91.59192825112108,75,892,41.49282163118302,3319.4257304946414,113.0,39.95238095238095,2.828367103694875,2.828367103694875,0.35356089338390223,439802.0,72.0,26,0.0,0.0,8,0.0,0,0,"[12948, 0, 492, 0]",12948,492,0,0,0.9633928571428572,0.03660714285714286,0.0,0.2865853658536585,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",492,492,0,5296,446,4850,105,46,59,0,0,0,0,0,0,0,141,0,4850,168,Severity0Full,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and NoGridIncentive; keep_probability=1.0.,961183.5529676685,54.89999999999992,2825.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,492.0,492.0,492.0,0.0,0.0,0.0,0.2865853658536585,0,full_compliance,ServiceFirst/Balanced merged family,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity0Full__F_ServiceFirst__G_PeakPenalty,multi_actor,91.59192825112108,75,892,91.59192825112108,75,892,41.49282163118302,3319.4257304946414,99.0,39.95238095238095,2.4779499404052445,2.4779499404052445,0.4035594035594035,432900.0,72.0,29,0.0,0.0,6,0.0,0,0,"[12948, 0, 492, 0]",12948,492,0,0,0.9633928571428572,0.03660714285714286,0.0,0.2621951219512195,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",492,492,0,5296,446,4850,105,46,59,0,0,0,0,0,0,0,129,0,4850,168,Severity0Full,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceFirst and GridPeakPenalty; keep_probability=1.0.,970545.6542339457,50.0,2475.0,1.0,0.8761061946902655,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-2.0,1.0097401804653976,9362.101266277139,0.8761061946902655,-350.0,0.8761061946902655,0.910746812386158,0.049998510175501276,0.9843065743220814,1.0,0.0,512.0,492.0,492.0,20.0,0.0,0.0,0.2621951219512195,0,full_compliance,ServiceFirst/Balanced merged family,0.9609375
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity0Full__F_ServiceGridWeighted__G_NoGrid,multi_actor,91.59192825112108,75,892,91.59192825112108,75,892,41.49282163118302,3319.4257304946414,113.0,39.95238095238095,2.828367103694875,2.828367103694875,0.35356089338390223,437506.0,72.0,25,0.0,0.0,8,0.0,0,0,"[12948, 0, 492, 0]",12948,492,0,0,0.9633928571428572,0.03660714285714286,0.0,0.29471544715447157,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",492,492,0,5296,447,4849,115,45,70,0,0,0,0,0,0,0,145,0,4849,168,Severity0Full,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=1.0.,950984.0676738145,54.89999999999992,2825.0,1.0,1.0,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,0.0,0.9893886185813698,-10199.485293854028,1.0,0.0,1.0,1.0,0.0,0.9947794689428424,1.0,0.0,492.0,492.0,492.0,0.0,0.0,0.0,0.29471544715447157,0,full_compliance,strong service-grid baseline,1.0
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity0Full__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,91.59192825112108,75,892,91.59192825112108,75,892,41.49282163118302,3319.4257304946414,99.0,39.95238095238095,2.4779499404052445,2.4779499404052445,0.4035594035594035,430604.0,72.0,28,0.0,0.0,6,0.0,0,0,"[12948, 0, 492, 0]",12948,492,0,0,0.9633928571428572,0.03660714285714286,0.0,0.2703252032520325,0.0,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",492,492,0,5296,447,4849,115,45,70,0,0,0,0,0,0,0,133,0,4849,168,Severity0Full,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 0 (full_compliance) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=1.0.,960346.1689400917,50.0,2475.0,1.0,0.8761061946902655,0,0,0.0,0.0,True,True,True,service-tolerated,LeastLaxity,True,True,True,True,True,True,True,True,mutually_acceptable,all_pass,none,0.0,0.0,-2.0,0.9991287990467675,-837.3840275767725,0.8761061946902655,-350.0,0.8761061946902655,0.910746812386158,0.049998510175501276,0.9790860432649238,1.0,0.0,512.0,492.0,492.0,20.0,0.0,0.0,0.2703252032520325,0,full_compliance,strong service-grid baseline,0.9609375
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity1Mild__F_ServiceFirst__G_NoGrid,multi_actor,91.59192825112108,75,892,91.59192825112108,75,892,41.20672820693086,3296.5382565544687,113.0,41.79761904761905,2.703503275420108,2.703503275420108,0.3698904340497261,462848.0,72.0,29,0.0,1.5,8,0.011904761904761904,0,0,"[12916, 0, 462, 62]",12916,462,0,62,0.9610119047619048,0.034375,0.0,0.2900763358778626,0.08587786259541985,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",524,524,26,5296,454,4842,108,46,62,25,0,2,6,2,2,0,152,45,4818,168,Severity1Mild,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.95.,955764.3185226421,57.0,2825.0,0.9931049898993336,1.0,25,2,0.0,0.0,True,True,False,harmful by priority distortion,LeastLaxity,False,True,True,True,True,True,True,False,not_mutually_acceptable,driver_only_fail,driver,26.0,0.011904761904761904,0.0,0.9943619151323445,-5419.234445026377,1.0,0.0,0.9558530333238392,1.0382513661202202,0.016329540665823872,1.0524008531111728,0.95,0.04895833333333333,485.0,485.0,524.0,0.0,2.0,0.0,0.2900763358778626,1,mild_deviation,ServiceFirst/Balanced merged family,1.0804123711340206
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity1Mild__F_ServiceFirst__G_PeakPenalty,multi_actor,91.3677130044843,77,892,91.3677130044843,77,892,41.09000220782197,3287.200176625757,106.0,41.839285714285715,2.533504054630815,2.533504054630815,0.39471024258760107,457703.0,72.0,30,0.0,1.5,7,0.011904761904761904,1,0,"[12914, 0, 464, 62]",12914,464,0,62,0.9608630952380952,0.034523809523809526,0.0,0.26996197718631176,0.09885931558935361,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",526,525,27,5296,455,4841,101,45,56,27,0,2,15,2,2,1,142,52,4815,168,Severity1Mild,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.95.,964610.6156453601,57.0,2650.0,0.9902918286217893,0.9380530973451328,27,2,-0.22421524663677417,0.0,True,True,False,harmful by priority distortion,LeastLaxity,False,True,True,True,True,True,True,False,not_mutually_acceptable,driver_only_fail,driver,27.0,0.011904761904761904,-1.0,1.0035654612140528,3427.062677691574,0.9380530973451328,-175.0,0.8957479569470096,1.0382513661202202,0.04114934920369884,1.0407024069922375,0.95,0.05081845238095238,496.0,476.0,526.0,20.0,2.0,0.0,0.26996197718631176,1,mild_deviation,ServiceFirst/Balanced merged family,1.060483870967742
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity1Mild__F_ServiceGridWeighted__G_NoGrid,multi_actor,91.4798206278027,76,892,91.4798206278027,76,892,41.2476124747926,3299.8089979834076,113.0,42.05357142857143,2.687048832271762,2.687048832271762,0.3721554993678888,455849.0,72.0,26,0.0,2.25,9,0.017857142857142856,0,0,"[12916, 0, 462, 62]",12916,462,0,62,0.9610119047619048,0.034375,0.0,0.2958015267175573,0.08778625954198473,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",524,524,26,5297,457,4840,111,44,67,25,0,3,20,5,3,0,155,46,4817,168,Severity1Mild,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.95.,959148.2694349485,54.89999999999992,2825.0,0.99409032341618,1.0,25,3,-0.11210762331837998,0.0,True,True,False,harmful by priority distortion,LeastLaxity,False,True,True,True,True,True,True,False,not_mutually_acceptable,driver_only_fail,driver,26.0,0.017857142857142856,1.0,0.9978825235550108,-2035.2835327200592,1.0,0.0,0.9500353857041755,1.0,0.018594605983986545,1.036486873638592,0.95,0.04992559523809524,481.0,481.0,524.0,0.0,3.0,0.0,0.2958015267175573,1,mild_deviation,strong service-grid baseline,1.0893970893970895
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity1Mild__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,91.14349775784754,79,892,91.14349775784754,79,892,40.790735918825476,3263.258873506038,106.0,42.351190476190474,2.502881236823612,2.502881236823612,0.39953953279424975,459525.0,72.0,29,60.0,3.75,7,0.02976190476190476,3,0,"[12912, 0, 446, 82]",12912,446,0,82,0.9607142857142857,0.03318452380952381,0.0,0.29734848484848486,0.10416666666666667,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",528,525,32,5296,455,4841,114,43,71,32,0,5,21,6,5,3,157,55,4811,168,Severity1Mild,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 1 (mild_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.95.,937717.1305575878,54.89999999999992,2650.0,0.983079345179314,0.9380530973451328,32,5,-0.4484304932735341,60.0,False,True,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,True,True,False,not_mutually_acceptable,driver_fleet_fail,driver,32.0,0.02976190476190476,-1.0,0.9755859093326891,-23466.422410080675,0.9380530973451328,-175.0,0.8849209261251625,1.0,0.04597863941034752,1.044845180331149,0.95,0.05066964285714286,495.0,475.0,528.0,20.0,5.0,0.0,0.29734848484848486,1,mild_deviation,strong service-grid baseline,1.0666666666666667
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity2Moderate__F_ServiceFirst__G_NoGrid,multi_actor,90.80717488789237,82,892,90.80717488789237,82,892,40.288582442209325,3223.086595376746,113.0,51.48809523809524,2.1946820809248555,2.1946820809248555,0.4556468605141172,609208.0,72.0,47,60.0,12.0,9,0.09523809523809523,5,0,"[12789, 0, 379, 272]",12789,379,0,272,0.9515625,0.028199404761904762,0.0,0.2764976958525346,0.30261136712749614,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",651,646,148,5306,470,4836,93,44,49,147,0,14,95,22,16,5,180,197,4698,168,Severity2Moderate,FleetServiceFirst,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and NoGridIncentive; keep_probability=0.8.,944790.5865392076,64.0,2825.0,0.9709771680586631,1.0,147,16,-0.7847533632287025,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,148.0,0.09523809523809523,1.0,0.9829450198374209,-16392.966428460903,1.0,0.0,0.7759537572254335,1.1657559198542822,0.10208596713021495,1.3851869705003614,0.7999999999999998,0.19754464285714285,455.0,455.0,651.0,0.0,14.0,0.0,0.2764976958525346,2,moderate_deviation,ServiceFirst/Balanced merged family,1.4307692307692308
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity2Moderate__F_ServiceFirst__G_PeakPenalty,multi_actor,90.69506726457399,83,892,90.69506726457399,83,892,39.59588286077076,3167.6706288616606,106.0,48.57738095238095,2.182085528734224,2.182085528734224,0.4582771787960467,552061.0,72.0,45,60.0,15.0,8,0.11904761904761904,9,0,"[12775, 0, 371, 294]",12775,371,0,294,0.9505208333333334,0.027604166666666666,0.0,0.29172932330827067,0.3293233082706767,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",665,656,175,5307,457,4850,94,44,50,174,0,20,114,36,20,9,194,219,4685,168,Severity2Moderate,FleetServiceFirst,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceFirst and GridPeakPenalty; keep_probability=0.8.,930182.0764946914,61.89999999999992,2650.0,0.9542827241956797,0.9380530973451328,174,20,-0.8968609865470825,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,175.0,0.11904761904761904,0.0,0.9677465595647579,-31001.476472977083,0.9380530973451328,-175.0,0.7715001089793568,1.1275045537340622,0.10471628541214445,1.255248952937913,0.7999999999999998,0.20141369047619048,467.0,448.0,665.0,19.0,20.0,0.0,0.29172932330827067,2,moderate_deviation,ServiceFirst/Balanced merged family,1.423982869379015
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity2Moderate__F_ServiceGridWeighted__G_NoGrid,multi_actor,91.25560538116592,78,892,91.25560538116592,78,892,40.35391299492377,3228.3130395939015,113.0,50.13095238095238,2.2540964141534077,2.2540964141534077,0.44363674673409187,572678.0,72.0,44,60.0,11.25,9,0.08928571428571429,3,0,"[12799, 0, 378, 263]",12799,378,0,263,0.9523065476190476,0.028125,0.0,0.3042121684867395,0.28549141965678626,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",641,638,145,5305,467,4838,136,41,95,144,0,15,96,26,15,3,195,183,4705,168,Severity2Moderate,FleetServiceGridWeighted,NoGridIncentive,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and NoGridIncentive; keep_probability=0.8.,941754.1792279902,57.0,2825.0,0.9725516705905743,1.0,144,15,-0.33632286995515415,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,145.0,0.08928571428571429,1.0,0.9797859902204009,-19429.373739678296,1.0,0.0,0.7969603419615293,1.0382513661202202,0.09007585335018964,1.3021268661806904,0.7999999999999998,0.1959077380952381,476.0,476.0,641.0,0.0,15.0,0.0,0.3042121684867395,2,moderate_deviation,strong service-grid baseline,1.346638655462185
multi_actor_v2,multi_actor_v2_caltech_sce_cap20,metro_caltech_sce,campus/workplace,multi-actor compact weekly matrix,20,8,1,1,4549,D_Severity2Moderate__F_ServiceGridWeighted__G_PeakPenalty,multi_actor,90.91928251121077,81,892,90.91928251121077,81,892,40.33588872134693,3226.8710977077544,106.0,52.26190476190476,2.028246013667426,2.028246013667426,0.49303683737646,597928.0,72.0,48,60.0,11.25,7,0.08928571428571429,3,0,"[12754, 0, 369, 317]",12754,369,0,317,0.9489583333333333,0.027455357142857142,0.0,0.2813411078717201,0.336734693877551,"Operational multi-actor scenario; not causal human behavior, global optimization, filed tariff billing, or site-specific feeder validation.",686,683,184,5305,471,4834,117,43,74,183,0,15,81,30,15,3,193,231,4662,168,Severity2Moderate,FleetServiceGridWeighted,GridPeakPenalty,Seed20 multi-actor severity level 2 (moderate_deviation) with FleetServiceGridWeighted and GridPeakPenalty; keep_probability=0.8.,951485.6387188635,57.0,2650.0,0.9721172756068578,0.9380530973451328,183,15,-0.6726457399103083,60.0,False,False,False,harmful by priority distortion,LeastLaxity,False,False,True,False,True,False,False,False,not_mutually_acceptable,driver_fleet_grid_fail,driver,184.0,0.08928571428571429,-1.0,0.9899104450769444,-9697.914248805027,0.9380530973451328,-175.0,0.7171084725945935,1.0382513661202202,0.13947594399255775,1.3595390653066608,0.7999999999999998,0.1996279761904762,486.0,465.0,686.0,21.0,15.0,0.0,0.2813411078717201,2,moderate_deviation,strong service-grid baseline,1.4115226337448559
