cluster,sessionID
1,1_1_179_788_2019-10-09 13:36:37.085157
1,1_1_179_810_2019-10-09 13:37:04.459369
1,1_1_178_817_2019-10-09 13:37:55.058079
0,1_1_179_799_2019-10-09 13:38:07.853413
0,1_1_179_800_2019-10-09 13:40:07.809235
0,1_1_179_794_2019-10-09 13:41:10.573060
0,1_1_179_791_2019-10-09 13:41:12.124490
1,1_1_179_813_2019-10-09 13:48:22.128925
0,1_1_179_797_2019-10-09 13:53:42.907431
1,1_1_191_802_2019-10-09 13:56:34.613851
2,1_1_179_798_2019-10-09 13:57:49.335863
2,1_1_179_801_2019-10-09 13:59:39.368913
1,1_1_179_783_2019-10-09 13:59:58.588570
0,1_1_179_781_2019-10-09 14:00:12.325431
0,1_1_194_818_2019-10-09 14:01:12.552641
0,1_1_179_790_2019-10-09 14:03:32.637891
0,1_1_179_777_2019-10-09 14:04:51.181543
0,1_1_179_787_2019-10-09 14:05:35.068539
0,1_1_179_779_2019-10-09 14:05:51.976827
1,1_1_191_808_2019-10-09 14:06:55.288462
1,1_1_179_809_2019-10-09 14:07:22.109366
1,1_1_191_792_2019-10-09 14:09:55.916805
0,1_1_191_806_2019-10-09 14:12:08.909424
0,1_1_191_782_2019-10-09 14:15:15.647496
1,1_1_191_780_2019-10-09 14:16:00.563307
0,1_1_191_803_2019-10-09 14:22:55.574863
1,1_1_191_785_2019-10-09 14:23:21.698512
0,1_1_191_812_2019-10-09 14:30:41.474740
1,1_1_191_804_2019-10-09 14:31:32.373575
1,1_1_191_805_2019-10-09 14:32:15.807304
2,1_1_191_811_2019-10-09 14:38:28.322325
1,1_1_191_784_2019-10-09 14:39:18.941350
1,1_1_191_807_2019-10-09 14:40:27.996548
1,1_1_191_786_2019-10-09 14:43:00.084007
0,1_1_191_793_2019-10-09 14:46:39.226292
1,1_1_191_811_2019-10-09 15:13:01.331571
0,1_1_179_801_2019-10-09 17:56:05.068827
0,1_1_178_824_2019-10-09 19:07:01.235750
0,1_1_179_797_2019-10-09 19:07:27.650361
2,1_1_191_795_2019-10-09 19:14:08.802972
0,1_1_191_793_2019-10-09 19:47:11.437121
0,1_1_179_799_2019-10-09 19:48:36.393310
2,1_1_179_781_2019-10-09 20:08:34.036174
2,1_1_194_821_2019-10-09 20:57:39.571692
0,1_1_194_826_2019-10-09 20:57:56.525832
2,1_1_191_806_2019-10-09 21:23:19.594346
2,1_1_193_825_2019-10-09 21:42:43.260175
2,1_1_193_827_2019-10-09 21:46:19.667835
2,1_1_179_800_2019-10-09 21:54:55.831186
2,1_1_193_820_2019-10-09 22:09:30.557164
2,1_1_193_819_2019-10-09 22:38:23.910191
2,1_1_191_789_2019-10-09 22:45:18.001646
2,1_1_194_821_2019-10-09 22:56:43.833462
2,1_1_194_818_2019-10-09 23:10:38.961026
2,1_1_193_816_2019-10-09 23:17:48.829058
2,1_1_193_829_2019-10-10 00:12:58.043919
2,1_1_178_823_2019-10-10 02:08:38.001737
2,1_1_194_821_2019-10-10 03:53:34.871606
1,1_1_194_821_2019-10-10 10:55:38.282453
1,1_1_193_825_2019-10-10 12:06:15.329429
0,1_1_194_826_2019-10-10 12:23:13.063443
0,1_1_178_817_2019-10-10 12:24:32.870164
1,1_1_178_823_2019-10-10 12:25:16.980198
1,1_1_191_789_2019-10-10 12:41:26.700162
1,1_1_193_819_2019-10-10 12:42:53.000776
1,1_1_193_829_2019-10-10 12:58:30.534823
1,1_1_193_816_2019-10-10 13:01:29.161148
1,1_1_194_822_2019-10-10 13:03:32.669159
1,1_1_193_827_2019-10-10 13:05:47.384001
1,1_1_194_818_2019-10-10 13:07:19.337250
1,1_1_193_820_2019-10-10 13:25:54.949415
1,1_1_179_813_2019-10-10 13:28:12.101277
0,1_1_191_778_2019-10-10 13:28:38.903241
1,1_1_179_788_2019-10-10 13:33:04.591983
1,1_1_179_796_2019-10-10 13:33:04.589442
0,1_1_179_798_2019-10-10 13:34:18.865345
0,1_1_179_799_2019-10-10 13:34:35.328310
1,1_1_179_800_2019-10-10 13:37:13.879208
0,1_1_179_794_2019-10-10 13:38:25.431304
0,1_1_179_797_2019-10-10 13:39:35.190334
1,1_1_179_779_2019-10-10 13:43:55.947496
1,1_1_179_781_2019-10-10 13:46:18.500356
0,1_1_191_812_2019-10-10 13:48:11.807236
1,1_1_179_787_2019-10-10 13:52:41.423276
1,1_1_191_808_2019-10-10 13:58:15.310201
0,1_1_179_791_2019-10-10 13:58:52.720149
0,1_1_179_810_2019-10-10 14:01:56.229734
0,1_1_179_783_2019-10-10 14:06:03.366578
0,1_1_179_815_2019-10-10 14:09:35.459226
1,1_1_191_802_2019-10-10 14:10:17.989540
0,1_1_179_777_2019-10-10 14:10:44.615250
0,1_1_191_803_2019-10-10 14:11:34.160091
1,1_1_179_809_2019-10-10 14:13:49.751391
1,1_1_179_801_2019-10-10 14:14:53.759867
1,1_1_179_790_2019-10-10 14:17:43.801134
1,1_1_191_792_2019-10-10 14:20:02.839197
0,1_1_191_811_2019-10-10 14:21:31.549099
0,1_1_191_782_2019-10-10 14:23:20.091643
0,1_1_191_805_2019-10-10 14:24:29.491032
0,1_1_191_795_2019-10-10 14:30:00.472705
1,1_1_191_807_2019-10-10 14:35:55.814138
1,1_1_191_784_2019-10-10 14:37:08.729162
1,1_1_191_806_2019-10-10 14:37:25.450904
1,1_1_191_793_2019-10-10 14:40:44.110698
0,1_1_191_786_2019-10-10 14:43:42.756547
0,1_1_191_804_2019-10-10 14:43:56.479343
1,1_1_191_780_2019-10-10 14:49:35.310371
1,1_1_191_785_2019-10-10 15:00:12.626497
0,1_1_179_809_2019-10-10 17:59:25.232133
0,1_1_191_795_2019-10-10 18:48:03.496945
1,1_1_179_799_2019-10-10 19:03:42.582264
2,1_1_194_818_2019-10-10 19:18:00.720841
2,1_1_193_820_2019-10-10 19:37:39.464688
0,1_1_179_809_2019-10-10 20:47:42.080098
2,1_1_191_789_2019-10-10 21:23:55.008617
2,1_1_179_788_2019-10-10 21:47:20.492195
2,1_1_193_825_2019-10-10 22:10:14.201669
2,1_1_193_829_2019-10-10 22:12:14.588915
2,1_1_179_791_2019-10-10 22:15:03.247106
2,1_1_178_823_2019-10-10 22:17:34.255189
2,1_1_193_827_2019-10-10 22:27:40.009624
2,1_1_193_816_2019-10-10 22:29:51.992597
2,1_1_178_828_2019-10-10 22:40:25.156739
2,1_1_193_819_2019-10-10 22:59:51.804848
2,1_1_194_826_2019-10-10 23:03:39.831374
2,1_1_178_824_2019-10-10 23:55:55.316091
2,1_1_193_829_2019-10-11 00:34:10.196955
2,1_1_193_816_2019-10-11 00:47:35.711297
2,1_1_193_825_2019-10-11 01:01:39.249477
2,1_1_178_823_2019-10-11 01:24:05.891752
2,1_1_193_825_2019-10-11 04:19:08.900102
1,1_1_194_821_2019-10-11 10:53:00.640781
1,1_1_178_828_2019-10-11 12:49:58.250569
1,1_1_193_819_2019-10-11 12:56:01.373366
1,1_1_193_825_2019-10-11 14:48:28.587977
1,1_1_194_822_2019-10-11 14:48:29.897899
1,1_1_193_820_2019-10-11 14:51:00.101991
0,1_1_193_829_2019-10-11 15:26:04.625967
2,1_1_179_781_2019-10-11 15:28:10.052649
1,1_1_193_827_2019-10-11 16:15:12.101560
1,1_1_178_823_2019-10-11 16:29:12.243502
1,1_1_179_809_2019-10-11 16:30:22.186566
0,1_1_193_816_2019-10-11 16:56:28.917150
0,1_1_194_826_2019-10-11 17:25:39.852478
0,1_1_179_783_2019-10-11 18:00:47.513544
2,1_1_178_828_2019-10-11 18:35:57.955451
2,1_1_194_818_2019-10-11 18:54:21.568094
0,1_1_179_800_2019-10-11 18:55:42.323464
2,1_1_179_815_2019-10-11 19:42:37.086679
2,1_1_194_821_2019-10-11 20:07:59.631348
2,1_1_179_791_2019-10-11 20:28:35.337728
2,1_1_179_787_2019-10-11 21:08:51.886786
2,1_1_193_819_2019-10-11 21:40:23.121016
2,1_1_193_816_2019-10-11 22:24:05.200292
2,1_1_178_823_2019-10-11 23:27:23.648610
2,1_1_178_823_2019-10-12 00:13:48.767705
2,1_1_178_823_2019-10-12 12:42:24.700286
0,1_1_194_821_2019-10-12 13:03:07.055378
2,1_1_194_826_2019-10-12 13:28:37.719302
0,1_1_194_822_2019-10-12 14:45:36.481868
2,1_1_179_783_2019-10-12 16:11:38.011534
2,1_1_193_819_2019-10-12 17:10:38.248830
2,1_1_194_826_2019-10-12 18:51:49.901696
2,1_1_193_819_2019-10-12 23:21:38.042519
2,1_1_193_827_2019-10-13 00:25:56.379264
2,1_1_179_777_2019-10-13 17:28:44.042355
0,1_1_193_827_2019-10-13 17:59:20.954150
2,1_1_178_824_2019-10-13 20:45:30.288020
2,1_1_178_828_2019-10-13 21:28:42.080603
2,1_1_193_816_2019-10-13 22:18:53.605245
2,1_1_193_819_2019-10-14 01:11:47.314361
1,1_1_194_821_2019-10-14 10:52:48.591473
1,1_1_193_825_2019-10-14 12:03:04.996103
0,1_1_178_817_2019-10-14 12:03:41.318100
1,1_1_194_826_2019-10-14 12:14:16.272283
1,1_1_178_823_2019-10-14 12:45:36.882152
1,1_1_193_819_2019-10-14 13:03:32.355938
1,1_1_191_789_2019-10-14 13:09:46.022547
1,1_1_191_802_2019-10-14 13:13:52.973981
0,1_1_191_804_2019-10-14 13:14:50.517518
1,1_1_193_827_2019-10-14 13:16:39.710190
1,1_1_194_822_2019-10-14 13:19:50.037504
1,1_1_193_829_2019-10-14 13:24:20.377732
1,1_1_179_815_2019-10-14 13:26:01.053891
1,1_1_179_796_2019-10-14 13:26:22.527567
1,1_1_179_799_2019-10-14 13:25:45.593385
0,1_1_178_828_2019-10-14 13:31:13.106701
1,1_1_193_820_2019-10-14 13:31:37.028212
1,1_1_179_788_2019-10-14 13:33:15.056242
1,1_1_179_794_2019-10-14 13:39:03.003378
0,1_1_178_824_2019-10-14 13:50:15.485941
0,1_1_179_810_2019-10-14 13:56:14.510786
0,1_1_179_791_2019-10-14 13:56:33.694698
0,1_1_179_800_2019-10-14 14:00:08.861910
1,1_1_193_816_2019-10-14 14:01:26.569591
0,1_1_179_801_2019-10-14 14:03:38.462054
1,1_1_179_781_2019-10-14 14:04:41.367087
1,1_1_179_797_2019-10-14 14:05:02.985109
0,1_1_179_777_2019-10-14 14:05:07.152153
1,1_1_179_787_2019-10-14 14:06:14.601191
0,1_1_191_795_2019-10-14 14:07:46.142549
1,1_1_179_798_2019-10-14 14:10:43.389003
0,1_1_191_803_2019-10-14 14:16:06.950209
0,1_1_179_790_2019-10-14 14:17:09.747180
1,1_1_179_809_2019-10-14 14:18:55.751064
0,1_1_191_786_2019-10-14 14:19:11.397428
0,1_1_191_812_2019-10-14 14:20:02.285892
0,1_1_179_779_2019-10-14 14:20:33.691083
2,1_1_179_783_2019-10-14 14:22:00.920514
0,1_1_191_782_2019-10-14 14:23:07.407203
1,1_1_191_780_2019-10-14 14:25:50.141541
1,1_1_191_807_2019-10-14 14:28:51.486879
1,1_1_191_811_2019-10-14 14:29:04.912857
1,1_1_191_806_2019-10-14 14:28:59.587242
1,1_1_179_813_2019-10-14 14:38:11.872133
0,1_1_191_793_2019-10-14 14:42:14.116089
0,1_1_191_784_2019-10-14 14:46:11.871419
1,1_1_191_778_2019-10-14 14:47:30.628481
1,1_1_191_792_2019-10-14 14:51:11.284325
0,1_1_191_808_2019-10-14 14:57:12.487745
1,1_1_191_805_2019-10-14 15:00:19.580160
2,1_1_178_828_2019-10-14 18:37:56.251405
2,1_1_179_783_2019-10-14 19:07:38.934848
2,1_1_178_824_2019-10-14 19:32:10.083503
2,1_1_193_819_2019-10-14 21:22:45.441639
2,1_1_179_777_2019-10-14 21:45:47.040104
2,1_1_193_825_2019-10-14 21:49:47.350006
2,1_1_194_821_2019-10-14 22:58:05.853190
2,1_1_178_823_2019-10-14 23:44:10.134237
2,1_1_191_808_2019-10-15 00:10:10.941291
2,1_1_178_823_2019-10-15 04:12:55.347109
1,1_1_194_821_2019-10-15 10:58:03.539033
1,1_1_193_825_2019-10-15 12:01:57.557536
0,1_1_178_817_2019-10-15 12:14:38.946541
1,1_1_194_826_2019-10-15 12:22:48.326118
1,1_1_191_789_2019-10-15 12:40:01.121545
1,1_1_194_822_2019-10-15 12:44:21.657909
1,1_1_178_823_2019-10-15 12:46:35.291137
0,1_1_179_799_2019-10-15 13:00:43.536599
1,1_1_193_819_2019-10-15 13:05:26.055160
0,1_1_178_824_2019-10-15 13:20:17.348650
0,1_1_191_804_2019-10-15 13:21:05.969446
1,1_1_193_820_2019-10-15 13:23:04.409450
1,1_1_179_796_2019-10-15 13:23:12.367692
0,1_1_179_781_2019-10-15 13:24:27.985651
0,1_1_179_809_2019-10-15 13:25:33.068459
0,1_1_193_827_2019-10-15 13:27:05.827944
0,1_1_179_800_2019-10-15 13:29:36.306682
0,1_1_179_791_2019-10-15 13:30:27.240283
0,1_1_193_816_2019-10-15 13:32:33.705739
1,1_1_179_788_2019-10-15 13:33:29.093303
1,1_1_179_787_2019-10-15 13:36:42.629571
1,1_1_178_828_2019-10-15 13:40:36.689510
0,1_1_179_794_2019-10-15 13:40:56.941012
1,1_1_179_797_2019-10-15 13:42:11.261841
1,1_1_191_808_2019-10-15 13:54:56.259898
1,1_1_179_815_2019-10-15 13:56:29.229281
0,1_1_179_798_2019-10-15 14:06:19.687236
1,1_1_194_818_2019-10-15 14:07:30.679086
1,1_1_193_829_2019-10-15 14:07:27.038390
1,1_1_179_779_2019-10-15 14:08:06.229396
2,1_1_179_813_2019-10-15 14:08:14.972931
1,1_1_179_777_2019-10-15 14:11:40.504483
0,1_1_179_790_2019-10-15 14:15:02.344651
0,1_1_179_810_2019-10-15 14:16:55.042200
2,1_1_191_802_2019-10-15 14:17:15.889012
0,1_1_179_801_2019-10-15 14:17:33.921093
0,1_1_191_803_2019-10-15 14:19:03.918508
1,1_1_191_812_2019-10-15 14:19:22.489571
0,1_1_191_780_2019-10-15 14:22:12.966294
1,1_1_191_782_2019-10-15 14:27:03.604843
0,1_1_191_795_2019-10-15 14:27:15.977185
1,1_1_191_806_2019-10-15 14:27:54.547122
1,1_1_191_786_2019-10-15 14:27:48.348061
1,1_1_191_792_2019-10-15 14:29:54.571641
1,1_1_191_807_2019-10-15 14:37:15.160219
1,1_1_191_811_2019-10-15 14:38:04.869316
0,1_1_179_783_2019-10-15 14:43:01.797314
1,1_1_191_805_2019-10-15 14:43:48.422054
0,1_1_191_793_2019-10-15 14:44:59.527467
1,1_1_191_785_2019-10-15 14:44:54.571199
1,1_1_191_784_2019-10-15 14:45:12.431544
1,1_1_191_802_2019-10-15 16:50:59.837321
2,1_1_179_813_2019-10-15 18:45:52.405784
1,1_1_191_793_2019-10-15 18:57:13.931949
1,1_1_193_820_2019-10-15 19:14:31.182691
2,1_1_179_810_2019-10-15 19:29:41.641531
1,1_1_179_801_2019-10-15 19:33:20.874100
0,1_1_191_795_2019-10-15 19:34:14.949577
2,1_1_194_821_2019-10-15 20:06:12.896857
2,1_1_191_784_2019-10-15 20:59:54.235463
2,1_1_179_809_2019-10-15 21:40:20.413196
2,1_1_193_825_2019-10-15 21:48:10.070903
2,1_1_194_822_2019-10-15 21:52:30.812814
0,1_1_191_807_2019-10-15 21:52:34.098992
2,1_1_194_818_2019-10-15 22:24:22.041082
2,1_1_193_829_2019-10-15 23:18:47.071913
2,1_1_178_817_2019-10-15 23:29:41.570167
2,1_1_193_816_2019-10-15 23:42:57.610146
2,1_1_178_824_2019-10-16 00:22:46.683314
2,1_1_193_827_2019-10-16 00:24:59.751557
1,1_1_178_823_2019-10-16 00:55:33.148633
2,1_1_194_821_2019-10-16 01:32:57.674601
1,1_1_193_825_2019-10-16 12:01:21.840826
1,1_1_194_826_2019-10-16 12:16:41.742290
0,1_1_178_817_2019-10-16 12:27:07.296334
1,1_1_194_822_2019-10-16 12:33:23.531919
1,1_1_191_789_2019-10-16 12:37:43.521224
1,1_1_178_823_2019-10-16 12:46:58.638786
0,1_1_193_819_2019-10-16 13:04:38.279224
1,1_1_179_815_2019-10-16 13:17:24.883268
1,1_1_179_797_2019-10-16 13:19:47.620524
0,1_1_179_799_2019-10-16 13:21:13.479998
1,1_1_194_821_2019-10-16 13:21:49.692193
0,1_1_179_809_2019-10-16 13:23:26.152681
1,1_1_193_829_2019-10-16 13:25:41.631412
0,1_1_191_804_2019-10-16 13:26:21.964398
1,1_1_179_796_2019-10-16 13:28:39.247864
1,1_1_193_827_2019-10-16 13:33:11.909169
0,1_1_178_828_2019-10-16 13:34:02.538382
0,1_1_179_800_2019-10-16 13:36:22.062958
0,1_1_179_810_2019-10-16 13:40:51.021607
0,1_1_179_794_2019-10-16 13:51:39.093041
0,1_1_194_818_2019-10-16 13:52:34.905748
1,1_1_193_816_2019-10-16 13:56:38.662688
0,1_1_179_791_2019-10-16 13:56:35.656798
0,1_1_179_781_2019-10-16 13:57:41.671360
0,1_1_179_777_2019-10-16 14:02:12.026886
0,1_1_191_780_2019-10-16 14:03:45.533525
1,1_1_179_783_2019-10-16 14:05:16.587385
1,1_1_179_798_2019-10-16 14:05:28.901055
2,1_1_179_787_2019-10-16 14:07:20.161591
0,1_1_179_779_2019-10-16 14:12:22.453213
1,1_1_179_813_2019-10-16 14:12:50.446290
0,1_1_179_801_2019-10-16 14:13:48.781979
1,1_1_191_802_2019-10-16 14:16:08.904877
0,1_1_191_811_2019-10-16 14:18:38.484909
1,1_1_179_790_2019-10-16 14:19:10.840854
0,1_1_191_803_2019-10-16 14:19:50.561103
0,1_1_179_788_2019-10-16 14:20:21.825085
0,1_1_191_778_2019-10-16 14:20:23.521182
0,1_1_191_785_2019-10-16 14:22:45.505280
0,1_1_191_795_2019-10-16 14:26:04.601858
1,1_1_191_782_2019-10-16 14:26:19.930651
0,1_1_191_807_2019-10-16 14:26:20.558040
0,1_1_191_812_2019-10-16 14:27:56.714156
1,1_1_191_786_2019-10-16 14:32:14.611544
0,1_1_191_793_2019-10-16 14:33:37.630508
0,1_1_191_792_2019-10-16 14:35:49.427381
1,1_1_191_806_2019-10-16 14:36:38.150700
0,1_1_191_805_2019-10-16 14:36:44.008422
0,1_1_191_784_2019-10-16 16:05:47.745544
0,1_1_179_787_2019-10-16 16:15:07.220927
2,1_1_178_828_2019-10-16 16:52:40.590401
2,1_1_179_810_2019-10-16 18:22:44.430289
0,1_1_179_779_2019-10-16 18:56:37.900876
0,1_1_179_809_2019-10-16 19:03:54.595727
2,1_1_191_804_2019-10-16 19:13:40.820450
1,1_1_191_795_2019-10-16 19:17:42.790535
0,1_1_179_800_2019-10-16 19:27:33.042374
2,1_1_191_793_2019-10-16 19:34:22.308424
2,1_1_191_812_2019-10-16 19:37:16.516254
2,1_1_179_787_2019-10-16 19:53:38.189361
1,1_1_178_828_2019-10-16 20:15:59.884186
2,1_1_193_819_2019-10-16 21:04:25.161910
2,1_1_179_777_2019-10-16 22:11:14.984647
2,1_1_194_821_2019-10-16 22:20:27.548794
2,1_1_179_799_2019-10-16 22:22:01.663850
2,1_1_178_824_2019-10-16 22:50:33.319448
2,1_1_178_823_2019-10-16 22:59:41.415227
1,1_1_193_819_2019-10-17 01:09:31.878113
1,1_1_194_821_2019-10-17 10:54:14.987473
1,1_1_193_825_2019-10-17 12:00:46.258218
1,1_1_194_826_2019-10-17 12:21:49.033769
1,1_1_191_789_2019-10-17 12:37:28.103207
1,1_1_178_823_2019-10-17 12:42:38.316266
0,1_1_178_828_2019-10-17 12:54:22.688104
0,1_1_179_799_2019-10-17 13:01:47.662857
1,1_1_193_819_2019-10-17 13:02:59.699340
0,1_1_178_817_2019-10-17 13:06:31.494272
0,1_1_179_809_2019-10-17 13:15:23.079912
0,1_1_193_829_2019-10-17 13:16:09.815505
1,1_1_194_822_2019-10-17 13:17:19.939124
1,1_1_179_815_2019-10-17 13:17:24.742533
0,1_1_191_804_2019-10-17 13:17:52.859389
1,1_1_193_827_2019-10-17 13:26:29.544477
1,1_1_193_820_2019-10-17 13:29:30.424153
1,1_1_191_785_2019-10-17 13:30:24.657315
0,1_1_179_800_2019-10-17 13:33:32.720459
0,1_1_179_796_2019-10-17 13:36:04.505596
1,1_1_179_797_2019-10-17 13:38:26.144020
1,1_1_179_791_2019-10-17 13:41:36.623950
0,1_1_179_810_2019-10-17 13:43:55.660967
1,1_1_179_788_2019-10-17 13:45:34.275903
0,1_1_193_816_2019-10-17 13:45:27.580104
1,1_1_194_818_2019-10-17 13:49:34.126232
0,1_1_179_777_2019-10-17 13:50:50.423125
1,1_1_179_794_2019-10-17 14:02:05.793272
1,1_1_191_780_2019-10-17 14:04:28.802265
0,1_1_179_787_2019-10-17 14:04:28.425201
1,1_1_179_781_2019-10-17 14:05:02.801008
0,1_1_191_803_2019-10-17 14:09:47.477092
0,1_1_179_801_2019-10-17 14:10:40.706084
1,1_1_191_792_2019-10-17 14:15:32.189100
1,1_1_179_798_2019-10-17 14:18:45.559586
0,1_1_179_790_2019-10-17 14:20:09.201318
1,1_1_179_783_2019-10-17 14:20:46.103575
1,1_1_179_779_2019-10-17 14:20:58.885308
1,1_1_191_795_2019-10-17 14:25:32.604975
1,1_1_191_784_2019-10-17 14:25:57.633227
0,1_1_191_805_2019-10-17 14:28:35.259585
0,1_1_191_802_2019-10-17 14:28:45.836593
1,1_1_191_811_2019-10-17 14:32:06.697487
1,1_1_179_813_2019-10-17 14:40:01.859607
1,1_1_191_812_2019-10-17 14:42:50.651744
0,1_1_191_786_2019-10-17 14:44:00.227779
1,1_1_191_782_2019-10-17 14:50:42.855651
1,1_1_191_778_2019-10-17 14:55:34.037561
1,1_1_191_793_2019-10-17 14:57:19.689301
0,1_1_191_807_2019-10-17 15:09:46.651010
0,1_1_191_807_2019-10-17 17:50:51.712713
0,1_1_193_816_2019-10-17 18:08:27.902117
1,1_1_179_809_2019-10-17 19:14:12.250820
2,1_1_193_820_2019-10-17 19:18:47.031836
1,1_1_191_792_2019-10-17 19:23:34.407821
0,1_1_179_777_2019-10-17 19:30:11.730280
0,1_1_179_790_2019-10-17 19:32:51.879428
0,1_1_191_802_2019-10-17 19:51:46.102435
2,1_1_191_786_2019-10-17 19:51:57.714233
2,1_1_191_803_2019-10-17 19:57:01.887799
2,1_1_179_800_2019-10-17 20:09:39.142152
2,1_1_194_821_2019-10-17 20:30:46.555954
2,1_1_191_805_2019-10-17 20:53:43.010570
2,1_1_191_803_2019-10-17 21:31:48.391919
0,1_1_179_783_2019-10-17 21:44:21.748455
2,1_1_191_807_2019-10-17 21:56:39.040887
2,1_1_178_828_2019-10-17 22:01:29.071547
2,1_1_178_817_2019-10-17 22:46:50.482995
2,1_1_193_825_2019-10-17 23:26:23.139433
2,1_1_193_820_2019-10-17 23:28:10.265640
2,1_1_178_823_2019-10-18 02:53:57.390218
1,1_1_194_821_2019-10-18 10:51:56.831877
1,1_1_194_826_2019-10-18 12:15:42.212251
0,1_1_178_817_2019-10-18 12:27:10.445134
1,1_1_193_825_2019-10-18 12:33:08.562711
1,1_1_194_822_2019-10-18 12:35:49.223024
1,1_1_191_789_2019-10-18 12:37:00.719668
0,1_1_178_828_2019-10-18 12:37:55.761206
1,1_1_178_823_2019-10-18 12:42:25.927076
1,1_1_179_783_2019-10-18 12:45:47.785228
0,1_1_193_820_2019-10-18 12:50:09.682470
0,1_1_179_799_2019-10-18 12:53:33.005412
1,1_1_193_827_2019-10-18 13:02:38.592683
1,1_1_179_801_2019-10-18 13:03:14.035156
1,1_1_193_829_2019-10-18 13:15:09.806034
0,1_1_193_816_2019-10-18 13:18:09.427830
0,1_1_194_818_2019-10-18 13:19:17.024693
0,1_1_191_804_2019-10-18 13:22:21.607129
1,1_1_179_796_2019-10-18 13:25:35.057238
1,1_1_179_787_2019-10-18 13:29:51.746386
1,1_1_179_797_2019-10-18 13:37:42.436917
0,1_1_179_788_2019-10-18 13:38:01.554830
0,1_1_178_824_2019-10-18 13:38:14.333926
0,1_1_179_791_2019-10-18 13:39:22.743386
0,1_1_179_815_2019-10-18 13:47:17.460561
1,1_1_179_798_2019-10-18 13:48:33.164326
0,1_1_191_802_2019-10-18 13:53:03.198202
2,1_1_179_810_2019-10-18 13:53:57.893711
1,1_1_179_781_2019-10-18 13:58:47.941004
2,1_1_179_794_2019-10-18 13:58:52.144017
0,1_1_179_777_2019-10-18 13:59:53.259616
1,1_1_191_803_2019-10-18 14:00:07.553662
1,1_1_191_785_2019-10-18 14:03:42.334723
0,1_1_179_790_2019-10-18 14:13:15.458390
0,1_1_179_813_2019-10-18 14:13:37.267602
0,1_1_191_807_2019-10-18 14:14:57.816603
0,1_1_179_809_2019-10-18 14:15:37.452730
1,1_1_179_779_2019-10-18 14:17:31.605733
1,1_1_191_778_2019-10-18 14:20:32.047024
0,1_1_191_806_2019-10-18 14:20:51.113357
0,1_1_179_800_2019-10-18 14:22:01.023775
1,1_1_191_782_2019-10-18 14:22:44.184656
0,1_1_191_805_2019-10-18 14:23:00.053145
1,1_1_191_795_2019-10-18 14:28:29.356482
1,1_1_191_793_2019-10-18 14:31:27.375077
1,1_1_191_812_2019-10-18 14:31:43.025572
0,1_1_191_786_2019-10-18 14:31:50.189768
1,1_1_191_792_2019-10-18 14:34:58.646265
1,1_1_191_811_2019-10-18 14:35:04.030135
0,1_1_191_780_2019-10-18 14:35:48.023577
1,1_1_191_784_2019-10-18 14:35:48.537268
2,1_1_179_810_2019-10-18 15:53:49.757693
0,1_1_193_820_2019-10-18 16:47:27.059527
2,1_1_179_810_2019-10-18 17:02:27.556021
0,1_1_178_817_2019-10-18 17:30:26.665385
0,1_1_179_810_2019-10-18 18:13:55.037184
0,1_1_194_818_2019-10-18 18:52:51.747021
1,1_1_179_815_2019-10-18 18:56:26.454575
2,1_1_191_805_2019-10-18 19:12:54.081238
0,1_1_179_794_2019-10-18 19:18:39.792350
0,1_1_178_824_2019-10-18 19:26:39.533264
0,1_1_179_781_2019-10-18 19:47:29.124187
2,1_1_179_800_2019-10-18 20:22:27.435543
2,1_1_179_791_2019-10-18 20:52:19.178317
2,1_1_194_821_2019-10-18 21:06:05.899786
2,1_1_193_819_2019-10-18 21:26:04.383473
2,1_1_193_827_2019-10-18 21:35:03.800918
2,1_1_193_825_2019-10-18 21:50:56.883787
2,1_1_179_790_2019-10-18 21:54:24.164154
2,1_1_193_819_2019-10-18 23:16:17.136034
2,1_1_179_798_2019-10-18 23:21:55.664683
2,1_1_193_829_2019-10-18 23:22:52.903327
2,1_1_178_828_2019-10-18 23:48:01.753658
2,1_1_193_816_2019-10-18 23:53:57.028115
2,1_1_178_824_2019-10-19 00:52:43.578281
1,1_1_178_824_2019-10-19 04:48:41.155189
2,1_1_193_820_2019-10-19 06:22:07.895513
1,1_1_178_823_2019-10-19 12:40:54.693693
2,1_1_194_826_2019-10-19 15:47:30.780198
2,1_1_193_819_2019-10-19 16:02:12.292343
0,1_1_194_822_2019-10-19 18:37:02.949348
2,1_1_193_827_2019-10-19 18:41:55.592064
2,1_1_193_820_2019-10-19 19:44:43.065617
2,1_1_193_825_2019-10-20 13:37:29.632968
2,1_1_194_826_2019-10-20 18:00:57.848322
2,1_1_178_817_2019-10-20 19:26:46.320948
0,1_1_191_802_2019-10-20 21:38:21.561203
1,1_1_194_821_2019-10-21 01:22:22.590274
1,1_1_194_826_2019-10-21 10:57:36.001295
0,1_1_178_817_2019-10-21 12:00:44.771503
1,1_1_193_825_2019-10-21 12:02:54.692246
1,1_1_178_823_2019-10-21 12:41:29.218184
1,1_1_191_789_2019-10-21 12:41:56.930627
1,1_1_193_819_2019-10-21 12:42:08.465531
